Gene	TF	Start	End
Glyma.08G240800.1	CDF5	570.0	590.0
Glyma.08G240800.1	CDF5	709.0	748.0
Glyma.08G240800.1	CDF5	789.0	811.0
Glyma.08G240800.1	CDF5	922.0	942.0
Glyma.08G240800.1	CDF5	1054.0	1074.0
Glyma.08G240800.1	CDF5	1129.0	1149.0
Glyma.08G240800.1	CDF5	1779.0	1799.0
Glyma.08G240800.1	CDF5	1927.0	1947.0
Glyma.08G240800.1	DIV1	930.0	940.0
Glyma.08G240800.1	DIV1	1485.0	1495.0
Glyma.08G240800.1	DIV1	1581.0	1591.0
Glyma.08G240800.1	DIV1	1743.0	1753.0
Glyma.08G240800.1	DOF1.5	576.0	591.0
Glyma.08G240800.1	DOF1.5	715.0	744.0
Glyma.08G240800.1	DOF1.5	795.0	810.0
Glyma.08G240800.1	DOF1.5	1933.0	1948.0
Glyma.08G240800.1	DOF1.5	982.0	997.0
Glyma.08G240800.1	DOF1.6	581.0	588.0
Glyma.08G240800.1	DOF1.6	720.0	727.0
Glyma.08G240800.1	DOF1.6	734.0	741.0
Glyma.08G240800.1	DOF1.6	1790.0	1797.0
Glyma.08G240800.1	DOF1.7	581.0	591.0
Glyma.08G240800.1	DOF1.7	720.0	730.0
Glyma.08G240800.1	DOF1.7	734.0	744.0
Glyma.08G240800.1	DOF1.7	1938.0	1948.0
Glyma.08G240800.1	DOF2.5	581.0	588.0
Glyma.08G240800.1	DOF2.5	720.0	727.0
Glyma.08G240800.1	DOF2.5	734.0	741.0
Glyma.08G240800.1	DOF3.2	574.0	589.0
Glyma.08G240800.1	DOF3.2	713.0	742.0
Glyma.08G240800.1	DOF3.2	793.0	808.0
Glyma.08G240800.1	DOF3.2	1783.0	1798.0
Glyma.08G240800.1	DOF3.2	1931.0	1946.0
Glyma.08G240800.1	DOF3.4	520.0	536.0
Glyma.08G240800.1	DOF3.4	581.0	597.0
Glyma.08G240800.1	DOF3.4	659.0	675.0
Glyma.08G240800.1	DOF3.4	720.0	750.0
Glyma.08G240800.1	DOF3.4	800.0	816.0
Glyma.08G240800.1	DOF3.4	1938.0	1954.0
Glyma.08G240800.1	DOF3.5	581.0	587.0
Glyma.08G240800.1	DOF3.5	720.0	726.0
Glyma.08G240800.1	DOF3.5	734.0	740.0
Glyma.08G240800.1	DOF3.6	622.0	653.0
Glyma.08G240800.1	DOF3.6	850.0	895.0
Glyma.08G240800.1	DOF3.6	981.0	1003.0
Glyma.08G240800.1	DOF3.6	1076.0	1097.0
Glyma.08G240800.1	DOF3.6	1268.0	1288.0
Glyma.08G240800.1	DOF3.6	1304.0	1324.0
Glyma.08G240800.1	DOF3.6	176.0	196.0
Glyma.08G240800.1	DOF3.6	521.0	541.0
Glyma.08G240800.1	DOF3.6	570.0	590.0
Glyma.08G240800.1	DOF3.6	709.0	748.0
Glyma.08G240800.1	DOF3.6	781.0	811.0
Glyma.08G240800.1	DOF3.6	922.0	950.0
Glyma.08G240800.1	DOF3.6	1048.0	1074.0
Glyma.08G240800.1	DOF3.6	1779.0	1799.0
Glyma.08G240800.1	DOF3.6	1925.0	1953.0
Glyma.08G240800.1	DOF4.2	1938.0	1948.0
Glyma.08G240800.1	DOF4.2	1188.0	1198.0
Glyma.08G240800.1	DOF4.2	1303.0	1313.0
Glyma.08G240800.1	DOF4.3	60.0	72.0
Glyma.08G240800.1	DOF4.3	1321.0	1333.0
Glyma.08G240800.1	DOF4.5	720.0	732.0
Glyma.08G240800.1	DOF4.5	1790.0	1802.0
Glyma.08G240800.1	DOF4.5	61.0	73.0
Glyma.08G240800.1	DOF4.7	581.0	589.0
Glyma.08G240800.1	DOF4.7	720.0	728.0
Glyma.08G240800.1	DOF4.7	734.0	742.0
Glyma.08G240800.1	DOF4.7	1790.0	1798.0
Glyma.08G240800.1	DOF5.1	519.0	538.0
Glyma.08G240800.1	DOF5.1	581.0	599.0
Glyma.08G240800.1	DOF5.1	658.0	677.0
Glyma.08G240800.1	DOF5.1	720.0	752.0
Glyma.08G240800.1	DOF5.1	784.0	818.0
Glyma.08G240800.1	DOF5.1	933.0	951.0
Glyma.08G240800.1	DOF5.1	1051.0	1069.0
Glyma.08G240800.1	DOF5.1	852.0	884.0
Glyma.08G240800.1	DOF5.4	581.0	587.0
Glyma.08G240800.1	DOF5.4	720.0	726.0
Glyma.08G240800.1	DOF5.4	734.0	740.0
Glyma.08G240800.1	DOF5.8	866.0	884.0
Glyma.08G240800.1	DOF5.8	7.0	25.0
Glyma.08G240800.1	DOF5.8	520.0	538.0
Glyma.08G240800.1	DOF5.8	581.0	599.0
Glyma.08G240800.1	DOF5.8	659.0	677.0
Glyma.08G240800.1	DOF5.8	720.0	752.0
Glyma.08G240800.1	DOF5.8	790.0	818.0
Glyma.08G240800.1	DOF5.8	933.0	951.0
Glyma.08G240800.1	DOF5.8	1051.0	1069.0
Glyma.08G240800.1	DOF5.8	1928.0	1956.0
Glyma.08G240800.1	DREB1D	1240.0	1247.0
Glyma.08G240800.1	DREB2C	1241.0	1248.0
Glyma.08G240800.1	E2FD	1256.0	1270.0
Glyma.08G240800.1	E2FE	1256.0	1270.0
Glyma.08G240800.1	ERF010	1241.0	1248.0
Glyma.08G240800.1	ERF027	1241.0	1247.0
Glyma.08G240800.1	ERF035	1241.0	1249.0
Glyma.08G240800.1	ERF036	1241.0	1248.0
Glyma.08G240800.1	ERF038	1241.0	1248.0
Glyma.08G240800.1	ERF039	1241.0	1247.0
Glyma.08G240800.1	ERF043	1241.0	1249.0
Glyma.08G240800.1	FLC	782.0	795.0
Glyma.08G240800.1	FaEOBII	111.0	118.0
Glyma.08G240800.1	GAF1	523.0	537.0
Glyma.08G240800.1	GAF1	662.0	676.0
Glyma.08G240800.1	GAF1	1935.0	1949.0
Glyma.08G240800.1	GAF1	1238.0	1252.0
Glyma.08G240800.1	GAF1	1302.0	1316.0
Glyma.08G240800.1	GT-2	276.0	286.0
Glyma.08G240800.1	GT-2	722.0	732.0
Glyma.08G240800.1	GT-4	378.0	389.0
Glyma.08G240800.1	GT-4	378.0	389.0
Glyma.08G240800.1	HAT2	917.0	924.0
Glyma.08G240800.1	HAT22	179.0	187.0
Glyma.08G240800.1	HAT5	179.0	187.0
Glyma.08G240800.1	HAT5	179.0	187.0
Glyma.08G240800.1	HDG1	907.0	916.0
Glyma.08G240800.1	HDG1	1417.0	1426.0
Glyma.08G240800.1	HDG1	1477.0	1486.0
Glyma.08G240800.1	HDG1	1685.0	1694.0
Glyma.08G240800.1	HDG11	925.0	933.0
Glyma.08G240800.1	HDG7	1685.0	1694.0
Glyma.08G240800.1	HDG7	907.0	916.0
Glyma.08G240800.1	HDG7	924.0	933.0
Glyma.08G240800.1	HDG7	1417.0	1426.0
Glyma.08G240800.1	HSFA1E	347.0	360.0
Glyma.08G240800.1	HSFA4A	1446.0	1459.0
Glyma.08G240800.1	HSFB3	1448.0	1459.0
Glyma.08G240800.1	IDD1	1238.0	1249.0
Glyma.08G240800.1	IDD1	1302.0	1313.0
Glyma.08G240800.1	IDD11	1238.0	1249.0
Glyma.08G240800.1	IDD11	1302.0	1313.0
Glyma.08G240800.1	IDD4	1237.0	1251.0
Glyma.08G240800.1	IDD4	1301.0	1315.0
Glyma.08G240800.1	IDD5	1238.0	1251.0
Glyma.08G240800.1	IDD5	1302.0	1315.0
Glyma.08G240800.1	IDD5	524.0	537.0
Glyma.08G240800.1	IDD5	663.0	676.0
Glyma.08G240800.1	IDD5	1936.0	1949.0
Glyma.08G240800.1	IDD6	1301.0	1316.0
Glyma.08G240800.1	IDD6	523.0	538.0
Glyma.08G240800.1	IDD6	662.0	677.0
Glyma.08G240800.1	IDD6	1935.0	1950.0
Glyma.08G240800.1	IDD7	1238.0	1251.0
Glyma.08G240800.1	IDD7	1302.0	1315.0
Glyma.08G240800.1	JKD	1075.0	1086.0
Glyma.08G240800.1	JKD	1238.0	1249.0
Glyma.08G240800.1	JKD	1302.0	1313.0
Glyma.08G240800.1	KAN2	265.0	274.0
Glyma.08G240800.1	KUA1	1584.0	1591.0
Glyma.08G240800.1	KUA1	1485.0	1492.0
Glyma.08G240800.1	LFY	277.0	295.0
Glyma.08G240800.1	LFY	277.0	295.0
Glyma.08G240800.1	LHY	1600.0	1608.0
Glyma.08G240800.1	MGP	1301.0	1313.0
Glyma.08G240800.1	MYB1	282.0	288.0
Glyma.08G240800.1	MYB101	1096.0	1104.0
Glyma.08G240800.1	MYB105	276.0	288.0
Glyma.08G240800.1	MYB105	280.0	292.0
Glyma.08G240800.1	MYB105	1096.0	1108.0
Glyma.08G240800.1	MYB107	1951.0	1958.0
Glyma.08G240800.1	MYB108	111.0	120.0
Glyma.08G240800.1	MYB113	30.0	39.0
Glyma.08G240800.1	MYB116	111.0	120.0
Glyma.08G240800.1	MYB121	111.0	119.0
Glyma.08G240800.1	MYB24	112.0	118.0
Glyma.08G240800.1	MYB27	111.0	122.0
Glyma.08G240800.1	MYB33	279.0	288.0
Glyma.08G240800.1	MYB33	1095.0	1104.0
Glyma.08G240800.1	MYB3R1	281.0	288.0
Glyma.08G240800.1	MYB3R4	277.0	288.0
Glyma.08G240800.1	MYB3R5	275.0	288.0
Glyma.08G240800.1	MYB44	280.0	288.0
Glyma.08G240800.1	MYB52	282.0	288.0
Glyma.08G240800.1	MYB56	280.0	289.0
Glyma.08G240800.1	MYB57	111.0	120.0
Glyma.08G240800.1	MYB59	111.0	118.0
Glyma.08G240800.1	MYB60	1616.0	1625.0
Glyma.08G240800.1	MYB62	112.0	120.0
Glyma.08G240800.1	MYB65	1096.0	1103.0
Glyma.08G240800.1	MYB70	281.0	287.0
Glyma.08G240800.1	MYB73	280.0	287.0
Glyma.08G240800.1	MYB80	1615.0	1626.0
Glyma.08G240800.1	MYB92	112.0	118.0
Glyma.08G240800.1	MYB93	1951.0	1958.0
Glyma.08G240800.1	NAC005	248.0	266.0
Glyma.08G240800.1	NAC005	248.0	266.0
Glyma.08G240800.1	NAC011	247.0	267.0
Glyma.08G240800.1	NAC013	248.0	266.0
Glyma.08G240800.1	NAC013	248.0	266.0
Glyma.08G240800.1	NAC017	1300.0	1306.0
Glyma.08G240800.1	NAC020	246.0	266.0
Glyma.08G240800.1	NAC028	1300.0	1306.0
Glyma.08G240800.1	NAC057	1300.0	1306.0
Glyma.08G240800.1	NAC058	248.0	266.0
Glyma.08G240800.1	NAC058	248.0	266.0
Glyma.08G240800.1	NAC062	824.0	830.0
Glyma.08G240800.1	NAC096	1300.0	1306.0
Glyma.08G240800.1	NAC68	1300.0	1307.0
Glyma.08G240800.1	NTL9	823.0	831.0
Glyma.08G240800.1	NUC	1238.0	1249.0
Glyma.08G240800.1	NUC	1302.0	1313.0
Glyma.08G240800.1	OsCCA1	1369.0	1375.0
Glyma.08G240800.1	OsCCA1	1602.0	1608.0
Glyma.08G240800.1	PC-MYB1	280.0	288.0
Glyma.08G240800.1	PHYPADRAFT_173530	1241.0	1248.0
Glyma.08G240800.1	PHYPADRAFT_28324	1241.0	1248.0
Glyma.08G240800.1	PHYPADRAFT_64121	1241.0	1248.0
Glyma.08G240800.1	PHYPA_011264	1241.0	1248.0
Glyma.08G240800.1	PI	1934.0	1947.0
Glyma.08G240800.1	PK02532.1	1368.0	1375.0
Glyma.08G240800.1	PK02532.1	1601.0	1608.0
Glyma.08G240800.1	PK23829.1	304.0	310.0
Glyma.08G240800.1	PK23829.1	1747.0	1753.0
Glyma.08G240800.1	PK28565.1	281.0	288.0
Glyma.08G240800.1	RAMOSA1	785.0	812.0
Glyma.08G240800.1	RAP2-1	1241.0	1248.0
Glyma.08G240800.1	RAP2-10	1241.0	1247.0
Glyma.08G240800.1	RAP2-9	1240.0	1248.0
Glyma.08G240800.1	REV	330.0	343.0
Glyma.08G240800.1	REV	533.0	546.0
Glyma.08G240800.1	REV	905.0	928.0
Glyma.08G240800.1	REV	1031.0	1044.0
Glyma.08G240800.1	REV	532.0	545.0
Glyma.08G240800.1	REV	904.0	917.0
Glyma.08G240800.1	REV	1030.0	1043.0
Glyma.08G240800.1	REV	1686.0	1699.0
Glyma.08G240800.1	RIN	496.0	505.0
Glyma.08G240800.1	RIN	635.0	644.0
Glyma.08G240800.1	RIN	1039.0	1048.0
Glyma.08G240800.1	RIN	1664.0	1673.0
Glyma.08G240800.1	RVE1	1600.0	1608.0
Glyma.08G240800.1	RVE4	491.0	499.0
Glyma.08G240800.1	RVE4	774.0	782.0
Glyma.08G240800.1	RVE4	342.0	350.0
Glyma.08G240800.1	RVE4	1600.0	1608.0
Glyma.08G240800.1	RVE5	342.0	350.0
Glyma.08G240800.1	RVE5	1600.0	1608.0
Glyma.08G240800.1	RVE6	1835.0	1843.0
Glyma.08G240800.1	RVE6	342.0	350.0
Glyma.08G240800.1	RVE6	1600.0	1608.0
Glyma.08G240800.1	RVE7	1600.0	1608.0
Glyma.08G240800.1	RVE7L	1600.0	1608.0
Glyma.08G240800.1	RVE8	1600.0	1608.0
Glyma.08G240800.1	SBP6	1392.0	1399.0
Glyma.08G240800.1	SEP3	496.0	505.0
Glyma.08G240800.1	SEP3	635.0	644.0
Glyma.08G240800.1	SGR5	1866.0	1878.0
Glyma.08G240800.1	SGR5	1925.0	1937.0
Glyma.08G240800.1	SGR5	981.0	993.0
Glyma.08G240800.1	SGR5	1075.0	1087.0
Glyma.08G240800.1	SGR5	1302.0	1314.0
Glyma.08G240800.1	SOC1	1305.0	1317.0
Glyma.08G240800.1	SOL1	773.0	787.0
Glyma.08G240800.1	SOL1	70.0	84.0
Glyma.08G240800.1	SOL1	1668.0	1682.0
Glyma.08G240800.1	SOL1	1697.0	1711.0
Glyma.08G240800.1	SPL15B	127.0	133.0
Glyma.08G240800.1	SPL15B	1026.0	1032.0
Glyma.08G240800.1	SPL8	1388.0	1403.0
Glyma.08G240800.1	SRM1	931.0	939.0
Glyma.08G240800.1	SRM1	1486.0	1494.0
Glyma.08G240800.1	SRM1	1582.0	1590.0
Glyma.08G240800.1	StBRC1	320.0	326.0
Glyma.08G240800.1	StBRC1	320.0	326.0
Glyma.08G240800.1	TCX3	778.0	789.0
Glyma.08G240800.1	TCX6	3.0	17.0
Glyma.08G240800.1	TCX6	70.0	84.0
Glyma.08G240800.1	TCX6	1668.0	1682.0
Glyma.08G240800.1	TCX6	1697.0	1711.0
Glyma.08G240800.1	TCX6	773.0	787.0
Glyma.08G240800.1	TCX6	1661.0	1675.0
Glyma.08G240800.1	TSO1	177.0	191.0
Glyma.08G240800.1	TSO1	340.0	354.0
Glyma.08G240800.1	TSO1	327.0	341.0
Glyma.08G240800.1	TSO1	1698.0	1712.0
Glyma.08G240800.1	WIP5	301.0	313.0
Glyma.08G240800.1	WRKY59	1519.0	1528.0
Glyma.08G240800.1	YAB4	1581.0	1591.0
Glyma.08G240800.1	YAB4	1743.0	1753.0
Glyma.08G240800.1	YAB4	930.0	940.0
Glyma.08G240800.1	YAB4	1485.0	1495.0
Glyma.08G240800.1	ZAT10	864.0	873.0
Glyma.08G240800.1	ZHD1	285.0	293.0
Glyma.08G240800.1	ZHD1	905.0	913.0
Glyma.08G240800.1	ZHD1	1415.0	1423.0
Glyma.08G240800.1	ZHD1	1710.0	1718.0
Glyma.08G240800.1	ZHD1	286.0	294.0
Glyma.08G240800.1	ZHD1	1376.0	1384.0
Glyma.08G240800.1	ZHD1	1416.0	1424.0
Glyma.08G240800.1	ZHD1	1480.0	1488.0
Glyma.08G240800.1	ZHD1	1688.0	1696.0
Glyma.08G240800.1	ZHD10	907.0	914.0
Glyma.08G240800.1	ZHD10	1417.0	1424.0
Glyma.08G240800.1	ZHD10	285.0	292.0
Glyma.08G240800.1	ZHD10	1479.0	1486.0
Glyma.08G240800.1	ZHD10	1687.0	1694.0
Glyma.08G240800.1	ZHD14	974.0	984.0
Glyma.08G240800.1	ZHD3	179.0	187.0
Glyma.08G240800.1	ZHD3	179.0	187.0
Glyma.08G240800.1	ZHD5	1376.0	1383.0
Glyma.08G240800.1	ZHD5	1649.0	1656.0
Glyma.08G240800.1	ZHD6	902.0	913.0
Glyma.08G240800.1	ZHD6	1412.0	1423.0
Glyma.08G240800.1	ZHD6	1707.0	1718.0
Glyma.08G240800.1	ZHD6	916.0	927.0
Glyma.08G240800.1	ZHD6	1376.0	1387.0
Glyma.08G240800.1	ZHD6	1649.0	1660.0
Glyma.08G240800.1	ZHD6	1688.0	1699.0
Glyma.08G240800.1	ZHD9	278.0	292.0
Glyma.08G240800.1	ZHD9	898.0	922.0
Glyma.08G240800.1	ZHD9	1641.0	1655.0
Glyma.08G240800.1	ZHD9	1680.0	1694.0
Glyma.08G240800.1	ZHD9	287.0	301.0
Glyma.08G240800.1	ZHD9	1417.0	1431.0
Glyma.08G240800.1	ZHD9	1481.0	1495.0
Glyma.08G240800.1	ZHD9	1650.0	1664.0
Glyma.08G240800.1	ZHD9	1689.0	1703.0
Glyma.08G240800.1	Zm00001d005692	179.0	186.0
Glyma.08G240800.1	Zm00001d015407	265.0	280.0
Glyma.08G240800.1	Zm00001d015407	672.0	687.0
Glyma.08G240800.1	Zm00001d015407	975.0	990.0
Glyma.08G240800.1	Zm00001d015407	1316.0	1331.0
Glyma.08G240800.1	Zm00001d024644	1583.0	1590.0
Glyma.08G240800.1	Zm00001d024644	1805.0	1812.0
Glyma.08G240800.1	Zm00001d027846	189.0	196.0
Glyma.08G240800.1	Zm00001d027846	528.0	535.0
Glyma.08G240800.1	Zm00001d027846	667.0	674.0
Glyma.08G240800.1	Zm00001d027846	1940.0	1947.0
Glyma.08G240800.1	Zm00001d035604	112.0	118.0
Glyma.08G240800.1	Zm00001d044785	1583.0	1589.0
Glyma.08G240800.1	Zm00001d044785	932.0	938.0
Glyma.08G240800.1	myb.Ph3	280.0	288.0
Glyma.08G240800.1	myb.Ph3	280.0	288.0
Glyma.08G240800.1	squamosa	1036.0	1048.0
Glyma.08G240800.1	squamosa	1305.0	1317.0
Glyma.08G320200.1	ABF1	1773.0	1782.0
Glyma.08G320200.1	ABF2	1775.0	1781.0
Glyma.08G320200.1	ABF2	1776.0	1782.0
Glyma.08G320200.1	ABF3	1774.0	1780.0
Glyma.08G320200.1	ABF4	1775.0	1781.0
Glyma.08G320200.1	ABF4	1776.0	1782.0
Glyma.08G320200.1	ABI5	1774.0	1781.0
Glyma.08G320200.1	ABI5	1776.0	1783.0
Glyma.08G320200.1	AG	1228.0	1243.0
Glyma.08G320200.1	AGL13	1228.0	1245.0
Glyma.08G320200.1	AGL15	1228.0	1243.0
Glyma.08G320200.1	AGL16	1229.0	1243.0
Glyma.08G320200.1	AGL27	291.0	304.0
Glyma.08G320200.1	AGL27	350.0	363.0
Glyma.08G320200.1	AGL27	1231.0	1244.0
Glyma.08G320200.1	AGL3	1231.0	1240.0
Glyma.08G320200.1	AGL6	1228.0	1246.0
Glyma.08G320200.1	AGL63	1229.0	1243.0
Glyma.08G320200.1	AHL12	336.0	343.0
Glyma.08G320200.1	AHL12	636.0	643.0
Glyma.08G320200.1	AHL12	652.0	659.0
Glyma.08G320200.1	AHL12	921.0	928.0
Glyma.08G320200.1	AHL12	1439.0	1446.0
Glyma.08G320200.1	AHL12	1531.0	1538.0
Glyma.08G320200.1	AHL12	336.0	343.0
Glyma.08G320200.1	AHL12	636.0	643.0
Glyma.08G320200.1	AHL12	652.0	659.0
Glyma.08G320200.1	AHL12	921.0	928.0
Glyma.08G320200.1	AHL12	1439.0	1446.0
Glyma.08G320200.1	AHL12	1531.0	1538.0
Glyma.08G320200.1	AHL13	704.0	711.0
Glyma.08G320200.1	AHL13	777.0	784.0
Glyma.08G320200.1	AHL13	849.0	856.0
Glyma.08G320200.1	AHL13	979.0	986.0
Glyma.08G320200.1	AHL13	1302.0	1309.0
Glyma.08G320200.1	AHL13	702.0	709.0
Glyma.08G320200.1	AHL13	912.0	919.0
Glyma.08G320200.1	AHL20	1467.0	1474.0
Glyma.08G320200.1	AHL20	836.0	843.0
Glyma.08G320200.1	AHL20	1287.0	1294.0
Glyma.08G320200.1	AHL25	1287.0	1294.0
Glyma.08G320200.1	AHL25	1287.0	1294.0
Glyma.08G320200.1	AIB	244.0	251.0
Glyma.08G320200.1	AIB	244.0	251.0
Glyma.08G320200.1	ANL2	320.0	329.0
Glyma.08G320200.1	ANL2	631.0	640.0
Glyma.08G320200.1	ANL2	916.0	925.0
Glyma.08G320200.1	ANL2	1290.0	1299.0
Glyma.08G320200.1	ANL2	1418.0	1427.0
Glyma.08G320200.1	ANL2	1534.0	1543.0
Glyma.08G320200.1	AP1	438.0	450.0
Glyma.08G320200.1	AP1	1231.0	1243.0
Glyma.08G320200.1	AP1	1378.0	1390.0
Glyma.08G320200.1	AP1	10.0	22.0
Glyma.08G320200.1	AP1	286.0	304.0
Glyma.08G320200.1	AP3	1231.0	1243.0
Glyma.08G320200.1	ARF10	314.0	324.0
Glyma.08G320200.1	ARF13	311.0	324.0
Glyma.08G320200.1	ARF25	313.0	324.0
Glyma.08G320200.1	AS2	1132.0	1149.0
Glyma.08G320200.1	AT1G14600	1400.0	1407.0
Glyma.08G320200.1	AT1G72740	1451.0	1461.0
Glyma.08G320200.1	AT2G38090	93.0	105.0
Glyma.08G320200.1	AT2G38090	739.0	751.0
Glyma.08G320200.1	AT2G38090	1011.0	1023.0
Glyma.08G320200.1	AT2G38300	1398.0	1407.0
Glyma.08G320200.1	AT2G40260	1398.0	1407.0
Glyma.08G320200.1	AT2G40260	1613.0	1622.0
Glyma.08G320200.1	AT3G10580	738.0	751.0
Glyma.08G320200.1	AT3G10580	1011.0	1024.0
Glyma.08G320200.1	AT4G12670	1217.0	1245.0
Glyma.08G320200.1	AT4G12670	405.0	433.0
Glyma.08G320200.1	AT4G12670	1165.0	1194.0
Glyma.08G320200.1	AT5G56840	738.0	751.0
Glyma.08G320200.1	AT5G61620	710.0	723.0
Glyma.08G320200.1	AT5G61620	738.0	751.0
Glyma.08G320200.1	AT5G61620	1011.0	1024.0
Glyma.08G320200.1	ATHB-13	605.0	612.0
Glyma.08G320200.1	ATHB-13	1207.0	1214.0
Glyma.08G320200.1	ATHB-13	1422.0	1429.0
Glyma.08G320200.1	ATHB-13	1565.0	1572.0
Glyma.08G320200.1	ATHB-13	340.0	347.0
Glyma.08G320200.1	ATHB-15	335.0	347.0
Glyma.08G320200.1	ATHB-15	339.0	351.0
Glyma.08G320200.1	ATHB-16	605.0	612.0
Glyma.08G320200.1	ATHB-16	1207.0	1214.0
Glyma.08G320200.1	ATHB-16	1422.0	1429.0
Glyma.08G320200.1	ATHB-16	1565.0	1572.0
Glyma.08G320200.1	ATHB-16	340.0	347.0
Glyma.08G320200.1	ATHB-20	336.0	343.0
Glyma.08G320200.1	ATHB-20	605.0	612.0
Glyma.08G320200.1	ATHB-20	652.0	659.0
Glyma.08G320200.1	ATHB-20	1207.0	1214.0
Glyma.08G320200.1	ATHB-20	1422.0	1429.0
Glyma.08G320200.1	ATHB-20	1531.0	1538.0
Glyma.08G320200.1	ATHB-20	1565.0	1572.0
Glyma.08G320200.1	ATHB-20	340.0	347.0
Glyma.08G320200.1	ATHB-20	636.0	643.0
Glyma.08G320200.1	ATHB-20	921.0	928.0
Glyma.08G320200.1	ATHB-20	1439.0	1446.0
Glyma.08G320200.1	ATHB-40	1420.0	1430.0
Glyma.08G320200.1	ATHB-40	1563.0	1573.0
Glyma.08G320200.1	ATHB-40	339.0	349.0
Glyma.08G320200.1	ATHB-40	1422.0	1432.0
Glyma.08G320200.1	ATHB-51	1423.0	1430.0
Glyma.08G320200.1	ATHB-51	1477.0	1484.0
Glyma.08G320200.1	ATHB-53	336.0	344.0
Glyma.08G320200.1	ATHB-53	652.0	660.0
Glyma.08G320200.1	ATHB-53	1207.0	1215.0
Glyma.08G320200.1	ATHB-53	1422.0	1430.0
Glyma.08G320200.1	ATHB-53	1531.0	1539.0
Glyma.08G320200.1	ATHB-53	1565.0	1573.0
Glyma.08G320200.1	ATHB-53	339.0	347.0
Glyma.08G320200.1	ATHB-53	635.0	643.0
Glyma.08G320200.1	ATHB-53	920.0	928.0
Glyma.08G320200.1	ATHB-53	1438.0	1446.0
Glyma.08G320200.1	ATHB-X	339.0	347.0
Glyma.08G320200.1	ATHB-X	635.0	643.0
Glyma.08G320200.1	ATHB-X	920.0	928.0
Glyma.08G320200.1	ATHB-X	336.0	344.0
Glyma.08G320200.1	ATHB-X	1422.0	1430.0
Glyma.08G320200.1	ATHB-X	1531.0	1539.0
Glyma.08G320200.1	ATMYB31	162.0	176.0
Glyma.08G320200.1	ATMYB31	1024.0	1038.0
Glyma.08G320200.1	ATMYB31	1169.0	1183.0
Glyma.08G320200.1	At3g11280	17.0	30.0
Glyma.08G320200.1	At3g11280	710.0	723.0
Glyma.08G320200.1	At3g11280	738.0	751.0
Glyma.08G320200.1	BEH2	1774.0	1783.0
Glyma.08G320200.1	BEH3	1774.0	1783.0
Glyma.08G320200.1	BHLH104	1774.0	1783.0
Glyma.08G320200.1	BHLH104	1774.0	1783.0
Glyma.08G320200.1	BHLH49	1776.0	1782.0
Glyma.08G320200.1	BHLH49	1775.0	1781.0
Glyma.08G320200.1	BHLH72	1774.0	1782.0
Glyma.08G320200.1	BHLH72	1775.0	1783.0
Glyma.08G320200.1	BPC1	351.0	374.0
Glyma.08G320200.1	BPC1	1606.0	1631.0
Glyma.08G320200.1	BPC1	1919.0	1952.0
Glyma.08G320200.1	BPC5	344.0	373.0
Glyma.08G320200.1	BPC6	1918.0	1942.0
Glyma.08G320200.1	BPC6	349.0	375.0
Glyma.08G320200.1	BPC6	1604.0	1624.0
Glyma.08G320200.1	BZIP16	1775.0	1784.0
Glyma.08G320200.1	BZIP16	1773.0	1782.0
Glyma.08G320200.1	BZIP2	1773.0	1785.0
Glyma.08G320200.1	BZIP28	1773.0	1782.0
Glyma.08G320200.1	BZIP3	1773.0	1785.0
Glyma.08G320200.1	BZIP68	1773.0	1782.0
Glyma.08G320200.1	BZIP68	1775.0	1784.0
Glyma.08G320200.1	BZR2	1775.0	1784.0
Glyma.08G320200.1	BZR2	1773.0	1782.0
Glyma.08G320200.1	CDF5	4.0	24.0
Glyma.08G320200.1	CDF5	280.0	300.0
Glyma.08G320200.1	CDF5	1585.0	1605.0
Glyma.08G320200.1	CDF5	246.0	266.0
Glyma.08G320200.1	CDF5	679.0	699.0
Glyma.08G320200.1	CDF5	1385.0	1405.0
Glyma.08G320200.1	DF1	1524.0	1531.0
Glyma.08G320200.1	DF1	1024.0	1031.0
Glyma.08G320200.1	DIV1	741.0	751.0
Glyma.08G320200.1	DOF1.5	252.0	267.0
Glyma.08G320200.1	DOF1.5	3.0	18.0
Glyma.08G320200.1	DOF1.5	1584.0	1599.0
Glyma.08G320200.1	DOF1.6	257.0	264.0
Glyma.08G320200.1	DOF1.7	1379.0	1389.0
Glyma.08G320200.1	DOF1.7	3.0	13.0
Glyma.08G320200.1	DOF1.7	1584.0	1594.0
Glyma.08G320200.1	DOF3.2	5.0	20.0
Glyma.08G320200.1	DOF3.2	281.0	296.0
Glyma.08G320200.1	DOF3.4	1578.0	1594.0
Glyma.08G320200.1	DOF3.4	690.0	706.0
Glyma.08G320200.1	DOF3.4	1379.0	1395.0
Glyma.08G320200.1	DOF3.6	3.0	24.0
Glyma.08G320200.1	DOF3.6	280.0	300.0
Glyma.08G320200.1	DOF3.6	1585.0	1605.0
Glyma.08G320200.1	DOF3.6	436.0	456.0
Glyma.08G320200.1	DOF3.6	679.0	708.0
Glyma.08G320200.1	DOF3.6	1206.0	1226.0
Glyma.08G320200.1	DOF3.6	1368.0	1405.0
Glyma.08G320200.1	DOF3.6	1457.0	1477.0
Glyma.08G320200.1	DOF3.6	1615.0	1640.0
Glyma.08G320200.1	DOF4.2	1217.0	1227.0
